screen,depmap_id,lineage,lineage_subtype,is_male,primary_or_metastasis,age,replicate_id,p_dna_batch,n_genes
sanger,ACH-002280,peripheral_nervous_system,neuroblastoma,NA,NA,NA,NB13_c906R1,CRISPR_C6596666.sample,17660
sanger,ACH-002282,peripheral_nervous_system,neuroblastoma,NA,NA,NA,NB17_c906R1,CRISPR_C6596666.sample,17660
sanger,ACH-002283,peripheral_nervous_system,neuroblastoma,NA,metastasis,NA,NB5_c906R2,CRISPR_C6596666.sample,17660
sanger,ACH-002284,peripheral_nervous_system,neuroblastoma,NA,NA,NA,NB6_c906R1,CRISPR_C6596666.sample,17660
sanger,ACH-002285,peripheral_nervous_system,neuroblastoma,NA,NA,NA,NB7_c906R1,CRISPR_C6596666.sample,17660
broad,ACH-001670,peripheral_nervous_system,PNET,FALSE,primary,21,TASK1-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000024,plasma_cell,multiple_myeloma,FALSE,primary,56,OPM2-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000024,plasma_cell,multiple_myeloma,FALSE,primary,56,OPM2_c907R4,CRISPR_C6596666.sample,17660
broad,ACH-000167,plasma_cell,multiple_myeloma,TRUE,metastasis,52,KE97-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000183,plasma_cell,multiple_myeloma,FALSE,primary,36,L363-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000183,plasma_cell,multiple_myeloma,FALSE,primary,36,L363_c907R4,CRISPR_C6596666.sample,17660
broad,ACH-000204,plasma_cell,multiple_myeloma,FALSE,primary,56,LP-1-311Cas9_RepA_p6_batch2,2,18119
sanger,ACH-000204,plasma_cell,multiple_myeloma,FALSE,primary,56,LP1_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000363,plasma_cell,multiple_myeloma,TRUE,primary,54,SK-MM-2-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000426,plasma_cell,multiple_myeloma,FALSE,primary,65,KMS20-311Cas9_RepA_p4_batch3,3,18119
broad,ACH-000436,plasma_cell,multiple_myeloma,NA,NA,NA,OCI-MY7-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000512,plasma_cell,multiple_myeloma,TRUE,NA,NA,INA-6-311cas9_RepA_p5_batch3,3,18119
broad,ACH-000541,plasma_cell,multiple_myeloma,FALSE,primary,60,KMS34-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000576,plasma_cell,multiple_myeloma,TRUE,primary,52,KMS27-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000588,plasma_cell,multiple_myeloma,TRUE,primary,50,KMS-26-311Cas9_RepA_p6_batch2,2,18119
broad,ACH-000653,plasma_cell,multiple_myeloma,FALSE,primary,57,JJN-3-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000658,plasma_cell,multiple_myeloma,TRUE,primary,58,KMS18-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000714,plasma_cell,multiple_myeloma,FALSE,primary,67,KMS-11-311Cas9_RepA_p5_batch2,2,18119
sanger,ACH-000714,plasma_cell,multiple_myeloma,FALSE,primary,67,KMS11_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000763,plasma_cell,multiple_myeloma,FALSE,primary,NA,MM1-S-311cas9_RepA_p3_batch3,3,18119
broad,ACH-000817,plasma_cell,multiple_myeloma,TRUE,primary,61,RPMI8226-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000817,plasma_cell,multiple_myeloma,TRUE,primary,61,R8226_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000821,plasma_cell,multiple_myeloma,FALSE,primary,58,EJM -311Cas9_RepA_p4_batch3,3,18119
broad,ACH-000829,plasma_cell,multiple_myeloma,TRUE,NA,NA,HUNS1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000838,plasma_cell,multiple_myeloma,FALSE,primary,64,AMO1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000854,plasma_cell,multiple_myeloma,NA,NA,NA,OCIMY5-311Cas9_RepB_p5_batch3,3,18119
broad,ACH-000889,plasma_cell,multiple_myeloma,TRUE,primary,62,KMM-1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000115,prostate,prostate_adenocarcinoma,TRUE,metastasis,59,Vcap-304Cas9_RepA_p4_batch3,3,18119
sanger,ACH-000956,prostate,prostate_adenocarcinoma,TRUE,primary,NA,22RV1_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000977,prostate,prostate_adenocarcinoma,TRUE,metastasis,50,LNCAPCLONEFGC-311Cas9-RepA-p4_batch4,4,18119
sanger,ACH-000977,prostate,prostate_adenocarcinoma,TRUE,metastasis,50,LNCaPC_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-000979,prostate,prostate_adenocarcinoma,TRUE,metastasis,69,DU145_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-001627,prostate,prostate_adenocarcinoma,TRUE,primary,NA,P4E6-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001648,prostate,prostate_adenocarcinoma,NA,primary,NA,SHMAC4-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001453,prostate,prostate_hyperplasia,TRUE,primary,68,BPH1-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000014,skin,melanoma,TRUE,metastasis,56,Hs 294T_A101D-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000219,skin,melanoma,FALSE,primary,54,A375-311cas9-RepA-p6_batch3,3,18119
sanger,ACH-000219,skin,melanoma,FALSE,primary,54,A375_C902R1_P1D14,ERS717283.plasmid,17660
broad,ACH-000274,skin,melanoma,TRUE,NA,53,Hs852.T-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000304,skin,melanoma,FALSE,metastasis,59,Wm-115-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000322,skin,melanoma,TRUE,metastasis,29,HT144-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000348,skin,melanoma,FALSE,metastasis,18,RPMI7951-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000401,skin,melanoma,TRUE,metastasis,14,COLO-800-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000404,skin,melanoma,NA,primary,NA,K029AX-311cas9_RepB_p6_batch3,3,18119
broad,ACH-000425,skin,melanoma,NA,NA,NA,UACC62-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000441,skin,melanoma,FALSE,metastasis,60,SH4-311Cas9-RepA-p6_batch4,4,18119
broad,ACH-000450,skin,melanoma,FALSE,primary,NA,MELHO-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000458,skin,melanoma,NA,metastasis,NA,CJM-311Cas9_RepA_p7_batch3,3,18119
broad,ACH-000477,skin,melanoma,TRUE,metastasis,43,MALME-3M-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000550,skin,melanoma,TRUE,primary,26,IGR-39-311Cas9_RepA_p5_batch2,2,18119
broad,ACH-000579,skin,melanoma,NA,primary,NA,UACC-257 -311Cas9_RepA_p5_batch2,2,18119
broad,ACH-000580,skin,melanoma,TRUE,primary,53,C32-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000614,skin,melanoma,TRUE,metastasis,28,RVH421-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000632,skin,melanoma,TRUE,metastasis,51,Hs 944.T-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000661,skin,melanoma,TRUE,NA,NA,WM1799-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000765,skin,melanoma,TRUE,metastasis,NA,WM983B-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000788,skin,melanoma,TRUE,metastasis,43,A2058-311cas9_RepA_p6_batch3,3,18119
sanger,ACH-000788,skin,melanoma,TRUE,metastasis,43,A2058_c903R1,ERS717283.plasmid,17660
broad,ACH-000799,skin,melanoma,TRUE,metastasis,26,Hs695T-311Cas9_RepA_p4_batch3,3,18119
broad,ACH-000801,skin,melanoma,TRUE,NA,NA,Hs936.T-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000805,skin,melanoma,FALSE,metastasis,47,COLO-679-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000810,skin,melanoma,TRUE,metastasis,67,SKMEL30-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000814,skin,melanoma,FALSE,NA,24,Hs939.T-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000822,skin,melanoma,TRUE,metastasis,67,SKMEL-24-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000827,skin,melanoma,TRUE,NA,NA,WM793-311Cas9_RepA_p6_batch2,2,18119
broad,ACH-000881,skin,melanoma,FALSE,primary,58,MelJuso-311Cas9_RepA_p6_batch2,2,18119
broad,ACH-000882,skin,melanoma,TRUE,metastasis,42,IGR1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000884,skin,melanoma,NA,metastasis,31,MDAMB435S-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000899,skin,melanoma,TRUE,metastasis,NA,WM88-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000915,skin,melanoma,FALSE,primary,64,IPC298-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000968,skin,melanoma,TRUE,metastasis,62,COLO-792-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001190,skin,melanoma,TRUE,metastasis,60,SKMEL2-311Cas9_RepA_p4_batch3,3,18119
sanger,ACH-001190,skin,melanoma,TRUE,metastasis,60,MEL2_C908R1,CRISPR_C6596666.sample,17660
broad,ACH-001239,skin,melanoma,FALSE,metastasis,58,WM2664_RepA_p5_batch3,3,18119
broad,ACH-001522,skin,melanoma,TRUE,metastasis,62,HMY1-311Cas9-RepA-P6_batch4,4,18119
broad,ACH-001563,skin,melanoma,TRUE,metastasis,NA,MM127-311cas9_RepA_p5_batch3,3,18119
broad,ACH-001566,skin,melanoma,TRUE,metastasis,NA,MM370-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001567,skin,melanoma,TRUE,metastasis,NA,MM383-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001568,skin,melanoma,TRUE,metastasis,NA,MM386-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001570,skin,melanoma,TRUE,metastasis,NA,MM426-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001645,skin,melanoma,FALSE,primary,28,SEKI-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001970,skin,melanoma,TRUE,metastasis,NA,MM253-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001973,skin,melanoma,TRUE,metastasis,NA,MM485-311cas9-RepA-p6_batch4,4,18119
broad,ACH-002001,skin,melanoma,NA,NA,NA,A375SKINCJ1-311cas9_RepA_p6_batch3,3,18119
broad,ACH-002002,skin,melanoma,NA,NA,NA,A375SKINCJ2-311cas9_RepA_p6_batch3,3,18119
broad,ACH-002003,skin,melanoma,NA,NA,NA,A375SKINCJ3-311cas9_RepA_p6_batch3,3,18119
broad,ACH-002004,skin,melanoma,NA,NA,NA,PEO1-311cas9_RepA_p6_batch4,4,18119
broad,ACH-002005,skin,melanoma,TRUE,NA,50,SKMEL19-311cas9_RepA_p6_batch3,3,18119
broad,ACH-002084,skin,melanoma,FALSE,metastasis,39,MMAC-311cas9-RepA-p6_batch4,4,18119
sanger,ACH-002143,skin,melanoma,NA,NA,NA,ISTMEL1_c904R1,ERS717283.plasmid,17660
broad,ACH-002458,skin,melanoma,TRUE,NA,29,HT144SKINFV1-311Cas9-RepA-p6_batch4,4,18119
broad,ACH-002459,skin,melanoma,TRUE,NA,29,HT144SKINFV3-311Cas9-RepA-p6_batch4,4,18119
broad,ACH-002460,skin,melanoma,TRUE,NA,29,HT144SKINFV2-311Cas9-RepA-p6_batch4,4,18119
broad,ACH-002508,skin,melanoma,FALSE,metastasis,34,WM3211-311cas9-RepA-p6_batch4,4,18119
broad,ACH-002510,skin,melanoma,TRUE,metastasis,54,M040416-311cas9-RepA-p6_batch4,4,18119
broad,ACH-002512,skin,melanoma,TRUE,metastasis,86,M1610113-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001550,skin,merkel_cell_carcinoma,FALSE,metastasis,NA,MCC13-311Cas9-RepA-P6_batch4,4,18119
broad,ACH-001551,skin,merkel_cell_carcinoma,TRUE,metastasis,80,MCC14/2-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001552,skin,merkel_cell_carcinoma,FALSE,primary,NA,MCC26-311cas9_RepA_p5_batch3,3,18119
broad,ACH-001328,skin,skin_squamous,FALSE,primary,85,A431-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001521,skin,skin_squamous,FALSE,primary,77,HKA1-311cas9_RepA_p5_batch3,3,18119
broad,ACH-001523,skin,skin_squamous,TRUE,primary,75,HSC1-311Cas9_RepA_P6_batch3,3,18119
broad,ACH-001524,skin,skin_squamous,TRUE,primary,75,HSC5-311cas9_RepA_p6_batch3,3,18119
broad,ACH-002875,skin,NA,TRUE,metastasis,28,RVH421RPMI-311Cas9-RepA-p6_batch4,4,18119
broad,ACH-000160,soft_tissue,ATRT,FALSE,NA,0.1,BT-12-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001020,soft_tissue,ATRT,TRUE,NA,2,BT16-311Cas9-RepA-P6_batch4,4,18119
broad,ACH-001028,soft_tissue,ATRT,FALSE,NA,0.33,CHLA06-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001031,soft_tissue,ATRT,FALSE,NA,2.5,CHLA266-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001289,soft_tissue,ATRT,TRUE,NA,NA,COGAR359-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001433,soft_tissue,epithelioid_sarcoma,NA,metastasis,NA,PEDS092T-311CAS9_RepA_p4_batch3,3,18119
broad,ACH-001702,soft_tissue,epithelioid_sarcoma,TRUE,metastasis,41,VAESBJ-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000054,soft_tissue,fibrosarcoma,TRUE,metastasis,35,HT1080 -311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000505,soft_tissue,leiomyosarcoma,FALSE,primary,45,RKN-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000505,soft_tissue,leiomyosarcoma,FALSE,primary,45,RKN_c905R4,CRISPR_C6596666.sample,17660
broad,ACH-000939,soft_tissue,leiomyosarcoma,FALSE,primary,75,SK-UT-1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001791,soft_tissue,liposarcoma,NA,NA,NA,LPS6-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001793,soft_tissue,liposarcoma,NA,NA,NA,LPS27-311cas9-RepA-p4_batch3,3,18119
broad,ACH-001794,soft_tissue,liposarcoma,NA,primary,NA,93T449-311cas9-RepA-p4_batch4,4,18119
broad,ACH-001795,soft_tissue,liposarcoma,FALSE,NA,NA,94T778-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001796,soft_tissue,liposarcoma,NA,NA,NA,95T1000-311cas9_RepA_p3_batch3,3,18119
broad,ACH-001799,soft_tissue,liposarcoma,NA,NA,NA,LPS141-311cas9-RepA-p5_batch3,3,18119
broad,ACH-001802,soft_tissue,liposarcoma,NA,NA,NA,LPS853-RepA-p5_batch4,4,18119
broad,ACH-001804,soft_tissue,liposarcoma,NA,NA,NA,LPS510-RepB-p6_batch4,4,18119
broad,ACH-000172,soft_tissue,malignant_rhabdoid_tumor,NA,metastasis,NA,TM87-311Cas9_RepA_p6_batch4,4,18119
broad,ACH-000375,soft_tissue,malignant_rhabdoid_tumor,FALSE,primary,0.75,G402-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000533,soft_tissue,malignant_rhabdoid_tumor,NA,NA,NA,NCIH2004RT-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000597,soft_tissue,malignant_rhabdoid_tumor,NA,NA,NA,TTC709-311Cas9-RepA-P5_batch4,4,18119
broad,ACH-000607,soft_tissue,malignant_rhabdoid_tumor,TRUE,primary,1,KYM1-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001099,soft_tissue,malignant_rhabdoid_tumor,NA,NA,NA,KD-311Cas9_RepA_p6_batch4,4,18119
broad,ACH-001211,soft_tissue,malignant_rhabdoid_tumor,FALSE,NA,NA,TTC549-311Cas9-RepA-P6_batch4,4,18119
broad,ACH-001212,soft_tissue,malignant_rhabdoid_tumor,FALSE,NA,NA,TTC642-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000835,soft_tissue,pleomorphic_sarcoma,TRUE,metastasis,29,GCT-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000169,soft_tissue,rhabdomyosarcoma,FALSE,primary,7,RD-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000833,soft_tissue,rhabdomyosarcoma,TRUE,metastasis,17,RH-30-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001050,soft_tissue,rhabdomyosarcoma,NA,NA,NA,CW9019-311Cas9_RepA_p4_batch3,3,18119
broad,ACH-001096,soft_tissue,rhabdomyosarcoma,NA,NA,NA,JR-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001184,soft_tissue,rhabdomyosarcoma,FALSE,metastasis,11,SCMCRM2-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001196,soft_tissue,rhabdomyosarcoma,TRUE,NA,1,SMS-CTR-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001740,soft_tissue,rhabdomyosarcoma,TRUE,metastasis,17,Rh28-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-001745,soft_tissue,rhabdomyosarcoma,NA,NA,NA,RhJT-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001750,soft_tissue,rhabdomyosarcoma,TRUE,NA,NA,TTC442-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001765,soft_tissue,rhabdomyosarcoma,FALSE,metastasis,NA,Rh4-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001274,soft_tissue,synovial_sarcoma,FALSE,NA,NA,SW982-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001275,soft_tissue,synovial_sarcoma,FALSE,NA,NA,SYO1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001277,soft_tissue,synovial_sarcoma,NA,metastasis,NA,YAMATO-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001280,soft_tissue,synovial_sarcoma,NA,NA,NA,SCS214-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-001322,soft_tissue,synovial_sarcoma,NA,NA,NA,CME-1-311CAS9_RepA_p6_batch3,3,18119
broad,ACH-000037,soft_tissue,thyroid_sarcoma,FALSE,NA,47,S-117-311Cs9_RepA_p6_batch3,3,18119
broad,ACH-001164,soft_tissue,undifferentiated_sarcoma,NA,NA,NA,PEDS015T-311CAS9_RepA_p6_batch3,3,18119
broad,ACH-000174,thyroid,thyroid_carcinoma,FALSE,primary,70,CAL62-311cas9-RepA-p6_batch3,3,18119
broad,ACH-000191,thyroid,thyroid_carcinoma,FALSE,metastasis,63,BHT101-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000716,thyroid,thyroid_carcinoma,TRUE,NA,57,TT2609C02-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000903,thyroid,thyroid_carcinoma,TRUE,metastasis,42,FTC133-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001306,thyroid,thyroid_carcinoma,FALSE,primary,67,8305C-311cas9_RepA_p5_batch3,3,18119
broad,ACH-001307,thyroid,thyroid_carcinoma,FALSE,primary,78,8505C-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001356,thyroid,thyroid_carcinoma,TRUE,primary,57,MB1-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001443,thyroid,thyroid_carcinoma,FALSE,primary,68,ASH3-311cas9-RepA-p6_batch3,3,18119
broad,ACH-002041,thyroid,thyroid_carcinoma,FALSE,primary,NA,HOTHC-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000163,thyroid,thyroid_squamous,TRUE,primary,59,SW579-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-002042,thyroid,thyroid_squamous,FALSE,primary,71,T3M5-311cas9-RepA-p6_batch4,4,18119
sanger,ACH-002043,upper_aerodigestive,upper_aerodigestive_carcinoma,TRUE,primary,NA,Ca922_c907R1,CRISPR_C6596666.sample,17660
sanger,ACH-000181,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,25,SCC9_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000188,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,70,SCC25-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000207,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,metastasis,NA,DETROIT562-311Cas9_RepA_p3_batch3,3,18119
sanger,ACH-000207,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,metastasis,NA,Detroi_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000228,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,BICR31-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000238,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,55,SCC4-311cas9_RepA_p6_batch3,3,18119
sanger,ACH-000238,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,55,SCC4_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000415,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,BICR-6-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000472,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,69,HSC2-311cas9_RepA_p5_batch3,3,18119
broad,ACH-000500,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,66,SNU46-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000503,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,BICR16-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000518,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,69,Cal33-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000518,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,69,CAL33_c907R1,CRISPR_C6596666.sample,17660
sanger,ACH-000546,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,64,HSC4_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000548,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,52,BHY-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000548,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,52,BHY_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000549,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,60,SNU1076-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000606,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,60,PE_CA-PJ-34Clone C12-311Cas9_RepB_p5_batch2,2,18119
broad,ACH-000618,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,NA,SNU-1041-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000619,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,45,PECAPJ15-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000619,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,45,PECAPJ_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000630,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,NA,46,YD8-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000682,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,62,SNU-1066-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000732,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,67,PE/CA-PJ41(cloneD2)-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000735,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,57,PECAPJ49-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000740,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,54,A253-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000740,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,54,A253_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000762,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,67,YD38-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000771,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,NA,BICR56-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000778,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,64,HSC3-311Cas9_RepA_p4_batch2,2,18119
sanger,ACH-000778,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,64,HSC3_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000794,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,NA,BICR22-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000794,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,NA,BICR22_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000832,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,56,CAL27-311cas9_RepA_p6_batch3,3,18119
sanger,ACH-000832,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,56,CAL27_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000836,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,39,YD-15-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000846,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,56,FADU-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000846,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,56,FADU_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-001228,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,NA,NA,UPCISCC152-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-001229,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,54,UPCISCC154-311Cas9-RepA-P6_batch4,4,18119
sanger,ACH-001331,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,NA,BICR10_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-001332,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,BICR78-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-001332,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,BICR78_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-001346,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,32,H103-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001347,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,84,H157-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001385,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,52,RPMI2650-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001509,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,74,H357-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001510,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,40,H376-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001511,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,53,H413-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001542,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,76,KON-311cas9-RepA-p6_batch3,3,18119
sanger,ACH-001542,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,76,KON_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-001543,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,51,KOSC2CL343-311cas9-RepB-p5_batch4,4,18119
